,Open,High,Low,Close,Volume
14:46:00,221.03,221.0364,220.95,220.96,31254
14:47:00,220.98,221.068,220.94,220.95,28142
14:48:00,220.95,221.04,220.89,221.04,22507
14:49:00,221.01,221.1,220.98,221.05,31856
14:50:00,221.05,221.05,220.92,221.01,13572
14:51:00,221.03,221.09,220.956,221.09,25587
14:52:00,221.05,221.08,220.97,221.08,15180
14:53:00,221.06,221.12,220.98,221.04,31068
14:54:00,221.0301,221.4,221,221.31,76165
14:55:00,221.34,221.5237,221.32,221.3901,56032
14:56:00,221.41,221.46,221.31,221.4506,39850
14:57:00,221.41,221.59,221.41,221.57,19337
14:58:00,221.57,221.66,221.55,221.56,29624
14:59:00,221.55,221.55,221.46,221.51,25947
15:00:00,221.51,221.51,221.4,221.43,19729
15:01:00,221.41,221.45,221.2844,221.43,29747
15:02:00,221.45,221.58,221.3519,221.47,25419
15:03:00,221.43,221.43,221.14,221.21,51755
15:04:00,221.29,221.32,221.18,221.29,21120
15:05:00,221.29,221.36,221.25,221.28,23548
15:06:00,221.35,221.46,221.35,221.42,22319
15:07:00,221.37,221.43,221.1772,221.43,44143
15:08:00,221.46,221.46,221.33,221.41,29081
15:09:00,221.43,221.66,221.38,221.66,44210
15:10:00,221.7,221.7,221.53,221.6,25446
15:11:00,221.58,221.58,221.4,221.445,38119
15:12:00,221.5,221.5,221.34,221.39,25048
15:13:00,221.34,221.545,221.31,221.5143,29513
15:14:00,221.56,221.66,221.49,221.58,36211
15:15:00,221.6,221.62,221.33,221.34,28806
15:16:00,221.33,221.36,221.1,221.17,36714
15:17:00,221.18,221.2,220.915,221.01,45218
15:18:00,221.03,221.03,220.84,220.97,46926
15:19:00,220.97,220.97,220.8,220.925,29879
15:20:00,220.97,221.0647,220.97,221.02,26881
15:21:00,221.04,221.16,220.98,221.11,31055
15:22:00,221.12,221.2,221.01,221.15,41513
15:23:00,221.12,221.27,221.12,221.14,40370
15:24:00,221.13,221.2,221.04,221.17,70714
15:25:00,221.18,221.26,221.14,221.23,32623
15:26:00,221.23,221.54,221.22,221.5035,40018
15:27:00,221.45,221.45,221.35,221.36,33104
15:28:00,221.41,221.5933,221.41,221.51,34319
15:29:00,221.47,221.51,221.37,221.49,29246
15:30:00,221.45,221.48,221.34,221.46,27689
15:31:00,221.47,221.47,221.21,221.36,40199
15:32:00,221.375,221.4399,221.25,221.27,55045
15:33:00,221.29,221.29,221,221.11,44632
15:34:00,221.13,221.16,220.83,220.87,65810
15:35:00,220.87,221.04,220.75,220.97,51393
15:36:00,221.01,221.07,220.97,220.97,33638
15:37:00,220.92,221.15,220.86,221.15,48479
15:38:00,221.06,221.15,221.03,221.11,30609
15:39:00,221.1,221.23,221.05,221.11,41649
15:40:00,221.04,221.22,221.04,221.18,43540
15:41:00,221.17,221.17,220.99,221.17,41628
15:42:00,221.19,221.29,221.06,221.07,49381
15:43:00,221.06,221.14,220.7783,220.7783,60425
15:44:00,220.74,220.76,220.4,220.45,86725
15:45:00,220.42,220.62,220.42,220.57,55921
15:46:00,220.56,220.785,220.32,220.6,114039
15:47:00,220.585,220.59,220.5,220.5,57823
15:48:00,220.485,220.59,220.41,220.59,44313
15:49:00,220.61,220.61,220.34,220.41,63180
15:50:00,220.45,220.5,220.19,220.31,80778
15:51:00,220.26,220.785,220.17,220.76,95019
15:52:00,220.78,220.87,220.69,220.8,60834
15:53:00,220.81,220.92,220.736,220.8455,48474
15:54:00,220.87,220.97,220.82,220.93,67253
15:55:00,220.92,220.97,220.73,220.735,55008
15:56:00,220.71,220.95,220.55,220.93,81807
15:57:00,220.87,220.9,220.77,220.9,62521
15:58:00,220.87,221.18,220.87,221.14,111149
15:59:00,221.1,221.1,220.96,220.9653,109099
16:00:00,220.98,221.2,220.95,221.2,216041
9:31:00,217.81,218.18,217.7549,217.96,1170863
9:32:00,218,218.65,217.97,218.63,227995
9:33:00,218.64,218.8,218,218.01,201299
9:34:00,218.03,218.28,217.7339,218.28,206742
9:35:00,218.158,218.24,217.79,217.985,149441
9:36:00,217.95,218.05,217.7762,217.89,106575
9:37:00,217.99,218.44,217.96,218.2,131794
9:38:00,218.2453,218.5599,218.16,218.53,90085
9:39:00,218.45,218.59,218.3736,218.51,132179
9:40:00,218.5165,218.62,218.46,218.53,87870
9:41:00,218.6,218.6,218.4546,218.4546,73390
9:42:00,218.56,218.58,218.37,218.45,83616
9:43:00,218.479,218.75,218.479,218.63,118916
9:44:00,218.67,218.67,218.5,218.607,61513
9:45:00,218.5977,218.7276,218.55,218.64,69476
9:46:00,218.61,218.61,218.41,218.41,108942
9:47:00,218.38,218.4,218.16,218.3608,77277
9:48:00,218.31,218.34,218.0424,218.1,70913
9:49:00,218.17,218.71,218.17,218.63,97987
9:50:00,218.53,218.53,218.401,218.5,49674
9:51:00,218.5,218.5,218.3,218.35,51460
9:52:00,218.39,218.5274,218.345,218.48,73242
9:53:00,218.55,218.6,218.315,218.57,66441
9:54:00,218.65,218.92,218.65,218.8,134289
9:55:00,218.83,218.83,218.6,218.69,76305
9:56:00,218.61,218.61,218.25,218.44,106113
9:57:00,218.4147,218.5473,218.33,218.41,81203
9:58:00,218.39,218.435,218.3,218.4,50626
9:59:00,218.39,218.4,218.19,218.375,86478
10:00:00,218.3339,218.61,218.24,218.46,63710
10:01:00,218.3512,218.42,218.25,218.277,75804
10:02:00,218.34,218.43,218.23,218.34,67244
10:03:00,218.35,218.54,218.24,218.46,62806
10:04:00,218.37,218.59,218.37,218.59,63793
10:05:00,218.53,218.8,218.52,218.625,79743
10:06:00,218.58,218.74,218.34,218.74,117619
10:07:00,218.77,218.8,218.59,218.7495,79929
10:08:00,218.67,218.71,218.38,218.42,51809
10:09:00,218.48,218.62,218.48,218.61,61254
10:10:00,218.51,218.51,218.06,218.1,129641
10:11:00,218.06,218.19,218.06,218.1,83135
10:12:00,218.07,218.14,218,218.12,104598
10:13:00,218.03,218.105,217.92,218.04,93299
10:14:00,218.0395,218.0395,217.855,217.855,93702
10:15:00,217.8205,218.08,217.7695,218.08,83365
10:16:00,218.05,218.2,218.02,218.0403,80358
10:17:00,218.05,218.44,218.05,218.2915,86571
10:18:00,218.26,218.549,218.25,218.549,47487
10:19:00,218.54,218.72,218.54,218.56,100927
10:20:00,218.57,218.58,218.53,218.58,24889
10:21:00,218.54,218.59,218.44,218.55,36283
10:22:00,218.5,218.6069,218.4,218.56,35716
10:23:00,218.54,218.54,218.3885,218.42,27138
10:24:00,218.4,218.665,218.38,218.665,62665
10:25:00,218.6,218.6,218.3053,218.34,63587
10:26:00,218.35,218.52,218.35,218.4,41184
10:27:00,218.35,218.39,218.19,218.3381,60085
10:28:00,218.36,218.36,218.19,218.19,36226
10:29:00,218.18,218.33,218.15,218.33,45914
10:30:00,218.315,218.51,218.3048,218.51,52057
10:31:00,218.41,218.55,218.3261,218.44,54609
10:32:00,218.5,218.8346,218.5,218.79,89264
10:33:00,218.7955,218.85,218.76,218.815,59092
10:34:00,218.8355,218.86,218.73,218.78,50127
10:35:00,218.82,218.82,218.69,218.7121,51266
10:36:00,218.78,218.91,218.77,218.91,94360
10:37:00,218.91,219.13,218.91,219.01,202612
10:38:00,219.0528,219.15,218.98,219.04,97026
10:39:00,219,219.4,218.9201,219.3623,116372
10:40:00,219.35,219.47,219.25,219.47,105553
10:41:00,219.5001,219.65,219.42,219.42,99103
10:42:00,219.415,219.44,219.21,219.26,57880
10:43:00,219.26,219.31,219.1,219.28,47803
10:44:00,219.33,219.38,219.26,219.26,28280
10:45:00,219.17,219.2299,219.04,219.05,71027
10:46:00,219.11,219.29,219.11,219.27,38295
10:47:00,219.34,219.4639,219.22,219.22,58942
10:48:00,219.2,219.24,219.13,219.13,43984
10:49:00,219.13,219.16,219.1,219.13,56971
10:50:00,219.17,219.215,219,219.09,61755
10:51:00,219.0838,219.16,219.0638,219.08,39946
10:52:00,219.12,219.2,219.09,219.14,47653
10:53:00,219.05,219.05,218.9278,218.9278,42389
10:54:00,218.9456,219.05,218.84,219.05,56982
10:55:00,219.01,219.12,218.96,219.12,39400
10:56:00,219.16,219.37,219.16,219.31,41466
10:57:00,219.32,219.56,219.32,219.48,89991
10:58:00,219.47,219.62,219.42,219.62,41658
10:59:00,219.66,219.71,219.47,219.53,90363
11:00:00,219.52,219.52,219.23,219.26,59519
11:01:00,219.27,219.43,219.16,219.16,57044
11:02:00,219.15,219.2,218.97,218.97,60920
11:03:00,218.93,219.1,218.82,218.92,61253
11:04:00,218.99,219.01,218.77,218.85,66322
11:05:00,218.8013,218.88,218.76,218.83,59857
11:06:00,218.8,218.9,218.8,218.84,58991
11:07:00,218.83,218.83,218.66,218.8299,53293
11:08:00,218.79,218.87,218.79,218.79,62448
11:09:00,218.72,218.82,218.63,218.82,74987
11:10:00,218.68,218.78,218.62,218.74,50221
11:11:00,218.76,218.9054,218.76,218.82,40913
11:12:00,218.8,218.8,218.42,218.5378,83387
11:13:00,218.5078,218.76,218.48,218.76,50584
11:14:00,218.69,218.71,218.57,218.57,40143
11:15:00,218.497,218.57,218.38,218.4689,62257
11:16:00,218.37,218.65,218.33,218.5725,58469
11:17:00,218.63,218.684,218.53,218.58,37276
11:18:00,218.65,218.65,218.49,218.53,46318
11:19:00,218.54,218.54,218.23,218.27,66052
11:20:00,218.28,218.38,218.2,218.34,89932
11:21:00,218.34,218.34,218,218.07,121744
11:22:00,218.05,218.14,217.95,218.14,62226
11:23:00,218.13,218.25,218.12,218.12,55356
11:24:00,218.12,218.12,217.96,217.96,95798
11:25:00,217.94,218.01,217.86,217.87,79213
11:26:00,217.9,218.14,217.9,218.14,61745
11:27:00,218.1423,218.4,218.11,218.29,74969
11:28:00,218.2308,218.31,218.15,218.16,35869
11:29:00,218.12,218.15,217.85,217.85,54121
11:30:00,217.885,217.885,217.66,217.8,163775
11:31:00,217.73,217.73,217.57,217.57,128309
11:32:00,217.54,217.85,217.5,217.7684,153193
11:33:00,217.67,217.86,217.5,217.55,83341
11:34:00,217.58,217.58,217.31,217.38,107092
11:35:00,217.3399,217.4,217.23,217.23,73704
11:36:00,217.24,217.31,217.0902,217.2399,100611
11:37:00,217.23,217.3499,217.06,217.25,127253
11:38:00,217.26,217.34,217.21,217.3,63401
11:39:00,217.2925,217.369,217.21,217.35,87429
11:40:00,217.41,217.5802,217.3054,217.58,90279
11:41:00,217.6,217.6529,217.4487,217.6198,61216
11:42:00,217.57,217.57,217.12,217.12,107814
11:43:00,217.14,217.42,217.09,217.42,84038
11:44:00,217.34,217.39,217.23,217.26,60428
11:45:00,217.28,217.3157,216.74,216.81,218966
11:46:00,216.74,216.7629,216.4346,216.59,156516
11:47:00,216.55,216.5546,216.1,216.13,196141
11:48:00,216.09,216.4,216.07,216.33,119100
11:49:00,216.35,216.4442,216.16,216.181,106791
11:50:00,216.2075,216.37,216.05,216.36,143147
11:51:00,216.42,216.6,216.25,216.25,122655
11:52:00,216.22,216.31,215.8725,216.02,235221
11:53:00,216.07,216.5,216.07,216.5,80112
11:54:00,216.495,216.66,216.38,216.46,90270
11:55:00,216.41,216.61,216.25,216.5,49554
11:56:00,216.54,216.5621,216.3835,216.3835,38266
11:57:00,216.3975,216.4597,216.25,216.2847,47294
11:58:00,216.33,216.47,216.114,216.1149,61221
11:59:00,216.07,216.3369,216.07,216.31,63924
12:00:00,216.34,216.48,216.24,216.29,49103
12:01:00,216.25,216.48,216.15,216.43,100511
12:02:00,216.36,216.36,216.0372,216.04,96209
12:03:00,216.0625,216.28,216.0428,216.18,61793
12:04:00,216.2,216.32,216.05,216.32,45968
12:05:00,216.35,216.55,216.28,216.29,78280
12:06:00,216.3001,216.59,216.2368,216.5,73822
12:07:00,216.48,216.81,216.42,216.7868,85698
12:08:00,216.77,216.87,216.6828,216.805,71802
12:09:00,216.78,216.86,216.68,216.82,68467
12:10:00,216.83,216.83,216.57,216.625,58466
12:11:00,216.645,216.87,216.645,216.75,54352
12:12:00,216.6895,216.73,216.59,216.71,41917
12:13:00,216.68,216.89,216.635,216.89,49518
12:14:00,216.86,217.15,216.7,217.05,75071
12:15:00,217,217.02,216.76,216.9,41189
12:16:00,216.88,216.88,216.7,216.73,61441
12:17:00,216.735,216.78,216.5294,216.75,61941
12:18:00,216.75,216.93,216.75,216.87,48449
12:19:00,216.84,216.84,216.64,216.6556,36414
12:20:00,216.67,216.72,216.55,216.67,29381
12:21:00,216.66,217.06,216.545,217.05,60875
12:22:00,217.05,217.31,217.05,217.26,78119
12:23:00,217.23,217.27,217.18,217.27,40621
12:24:00,217.3,217.45,217.265,217.4315,65923
12:25:00,217.44,217.5325,217.42,217.47,69836
12:26:00,217.4371,217.46,217.3,217.45,1310949
12:27:00,217.44,217.6,217.4026,217.58,55600
12:28:00,217.62,217.62,217.39,217.39,37600
12:29:00,217.4,217.5,217.34,217.38,48971
12:30:00,217.39,217.4025,217.28,217.28,36859
12:31:00,217.25,217.25,217.07,217.09,58494
12:32:00,217.12,217.2502,217.12,217.14,36795
12:33:00,217.14,217.49,217.0502,217.47,52812
12:34:00,217.5,217.67,217.5,217.58,40308
12:35:00,217.5505,217.72,217.5505,217.59,42033
12:36:00,217.62,217.62,217.45,217.55,24262
12:37:00,217.47,217.71,217.44,217.63,26671
12:38:00,217.64,217.64,217.545,217.5969,44627
12:39:00,217.58,217.7427,217.55,217.7,28314
12:40:00,217.769,217.94,217.63,217.83,65365
12:41:00,217.82,218.01,217.82,217.9,87682
12:42:00,217.89,218.05,217.86,217.88,79638
12:43:00,217.88,217.88,217.77,217.82,40678
12:44:00,217.815,217.86,217.49,217.53,75242
12:45:00,217.52,217.6899,217.49,217.6401,34614
12:46:00,217.64,217.73,217.5,217.52,37499
12:47:00,217.54,217.66,217.54,217.62,25789
12:48:00,217.56,217.5757,217.42,217.42,29274
12:49:00,217.44,217.47,217.31,217.4591,53873
12:50:00,217.4996,217.4996,217.29,217.39,39049
12:51:00,217.39,217.39,217.21,217.21,37958
12:52:00,217.2,217.34,217.13,217.24,37859
12:53:00,217.33,217.58,217.33,217.58,28185
12:54:00,217.58,217.58,217.4079,217.4079,21394
12:55:00,217.41,217.41,217.2534,217.2534,19442
12:56:00,217.2598,217.44,217.2598,217.4,21826
12:57:00,217.415,217.45,217.23,217.27,31317
12:58:00,217.28,217.48,217.25,217.25,29996
12:59:00,217.29,217.46,217.24,217.39,32928
13:00:00,217.36,217.3905,217.05,217.12,62351
13:01:00,217.1,217.28,216.98,217.1573,68270
13:02:00,217.23,217.26,217.13,217.215,33286
13:03:00,217.18,217.27,217.1,217.145,30300
13:04:00,217.17,217.17,217.01,217.03,57214
13:05:00,217,217.11,216.9305,216.9305,38323
13:06:00,216.92,216.93,216.66,216.79,56879
13:07:00,216.81,216.92,216.73,216.84,38710
13:08:00,216.8,216.94,216.77,216.8,34042
13:09:00,216.75,216.75,216.5,216.58,82183
13:10:00,216.595,216.72,216.56,216.56,52318
13:11:00,216.52,216.65,216.44,216.52,76138
13:12:00,216.5591,216.5591,216.38,216.465,48270
13:13:00,216.5,216.5247,216.33,216.33,63172
13:14:00,216.31,216.34,216,216.05,141898
13:15:00,216.1499,216.26,216.02,216.17,59448
13:16:00,216.14,216.39,216.11,216.34,49774
13:17:00,216.3793,216.38,216.23,216.23,57946
13:18:00,216.2,216.2193,216.07,216.0828,73731
13:19:00,216.08,216.08,215.87,215.87,92737
13:20:00,215.83,215.83,215.72,215.8,100062
13:21:00,215.81,216.03,215.81,215.8941,55166
13:22:00,215.94,215.94,215.78,215.89,53254
13:23:00,215.82,215.98,215.6927,215.6927,99645
13:24:00,215.7,215.7,215.27,215.3,185070
13:25:00,215.36,215.46,215.06,215.06,141961
13:26:00,215.06,215.22,214.86,215.1085,308963
13:27:00,215.09,215.25,214.9635,215.225,94984
13:28:00,215.22,215.6456,215.2,215.6131,106336
13:29:00,215.57,215.62,215.385,215.3875,48862
13:30:00,215.35,215.52,215.18,215.49,63675
13:31:00,215.58,215.58,215.4231,215.5347,38363
13:32:00,215.56,215.85,215.49,215.8,71606
13:33:00,215.78,215.79,215.69,215.755,79796
13:34:00,215.7,215.77,215.16,215.35,106482
13:35:00,215.38,215.9,215.38,215.7637,79393
13:36:00,215.74,215.83,215.67,215.67,43108
13:37:00,215.73,215.77,215.58,215.6901,81346
13:38:00,215.67,215.67,215.39,215.42,45206
13:39:00,215.42,215.59,215.15,215.55,60780
13:40:00,215.51,215.68,215.48,215.5269,42463
13:41:00,215.49,215.49,215.21,215.26,54789
13:42:00,215.28,215.28,214.93,215.14,120587
13:43:00,215.074,215.1162,214.96,215,82235
13:44:00,215.03,215.15,214.9425,215,80899
13:45:00,215.03,215.27,214.96,215.27,73177
13:46:00,215.2681,215.5812,215.2681,215.55,102924
13:47:00,215.61,215.88,215.61,215.64,78606
13:48:00,215.62,215.63,215.5142,215.5601,32765
13:49:00,215.49,215.55,215.37,215.46,51275
13:50:00,215.4763,215.8,215.43,215.79,46856
13:51:00,215.87,215.91,215.66,215.85,61492
13:52:00,215.81,215.83,215.54,215.66,35492
13:53:00,215.6,215.63,215.44,215.44,42898
13:54:00,215.42,215.6801,215.34,215.52,59236
13:55:00,215.53,215.6301,215.46,215.52,40855
13:56:00,215.55,215.86,215.48,215.65,54253
13:57:00,215.6669,215.6669,215.385,215.47,45358
13:58:00,215.37,215.6319,215.35,215.6319,42716
13:59:00,215.65,215.75,215.3,215.75,66000
14:00:00,215.77,215.77,215.48,215.63,37541
14:01:00,215.57,215.7,215.42,215.66,56551
14:02:00,215.72,216.22,215.72,216.2,125932
14:03:00,216.24,216.29,216.12,216.18,88216
14:04:00,216.2,216.22,215.97,215.99,48710
14:05:00,216.05,216.05,215.93,216.04,30949
14:06:00,216.03,216.17,215.95,216.16,49287
14:07:00,216.16,216.32,216.0359,216.32,54696
14:08:00,216.32,216.63,216.32,216.47,88602
14:09:00,216.58,216.71,216.53,216.53,76910
14:10:00,216.51,216.51,216.24,216.3101,55150
14:11:00,216.28,216.28,216.14,216.1999,37001
14:12:00,216.14,216.19,216.02,216.19,43718
14:13:00,216.24,216.44,216.1901,216.37,35625
14:14:00,216.35,216.35,215.98,216.058,50150
14:15:00,216.02,216.07,215.86,215.86,37646
14:16:00,215.91,215.91,215.6619,215.68,78914
14:17:00,215.69,215.78,215.63,215.75,32441
14:18:00,215.75,215.92,215.72,215.89,23350
14:19:00,215.93,216.03,215.93,215.98,44617
14:20:00,216,216,215.65,215.668,52711
14:21:00,215.722,215.85,215.6,215.8152,36659
14:22:00,215.89,215.98,215.85,215.89,48068
14:23:00,215.89,216.6,215.84,216.6,94582
14:24:00,216.58,216.58,216.42,216.54,56844
14:25:00,216.58,216.76,216.508,216.6896,92097
14:26:00,216.64,216.66,216.51,216.58,48308
14:27:00,216.53,216.605,216.42,216.47,42054
14:28:00,216.48,216.48,216.04,216.0949,68553
14:29:00,216.09,216.26,216.09,216.24,37108
14:30:00,216.25,216.3799,216.23,216.3799,33899
14:31:00,216.38,216.38,216.15,216.15,40367
14:32:00,216.05,216.13,215.9818,216.02,56560
14:33:00,216.13,216.27,216.05,216.06,35929
14:34:00,216.03,216.25,216,216.25,34350
14:35:00,216.2801,216.5286,216.28,216.33,52568
14:36:00,216.34,216.5147,216.26,216.5147,44650
14:37:00,216.47,216.5199,216.3,216.42,42323
14:38:00,216.39,216.86,216.39,216.69,68246
14:39:00,216.67,216.74,216.17,216.22,62036
14:40:00,216.26,216.42,216.25,216.385,36749
14:41:00,216.33,216.3901,216.23,216.37,42671
14:42:00,216.42,216.58,216.25,216.52,50727
14:43:00,216.54,216.57,216.41,216.5,30391
14:44:00,216.48,216.95,216.48,216.8634,77864
14:45:00,216.88,217.06,216.88,217,55791
14:46:00,216.98,217.12,216.92,217.12,71945
14:47:00,217.08,217.14,216.84,216.84,56521
14:48:00,216.9,216.9,216.6025,216.65,66714
14:49:00,216.63,216.7491,216.56,216.739,29970
14:50:00,216.7,216.74,216.61,216.7,40008
14:51:00,216.65,216.77,216.62,216.7,24870
14:52:00,216.73,216.87,216.72,216.839,31484
14:53:00,216.88,216.9082,216.78,216.85,28964
14:54:00,216.81,217,216.81,216.99,44289
14:55:00,216.99,216.99,216.77,216.8203,39873
14:56:00,216.78,216.8,216.52,216.52,65448
14:57:00,216.5,216.55,216.43,216.48,65225
14:58:00,216.43,216.44,216.33,216.37,29229
14:59:00,216.29,216.39,216.25,216.32,50688
15:00:00,216.31,216.3345,216.23,216.27,45453
15:01:00,216.24,216.479,216.23,216.31,55687
15:02:00,216.26,216.46,216.26,216.3355,29693
15:03:00,216.3475,216.42,216.15,216.16,56844
15:04:00,216.15,216.15,215.97,216.05,81946
15:05:00,216.07,216.17,215.98,215.99,50551
15:06:00,216.01,216.08,215.91,215.98,57728
15:07:00,215.95,215.99,215.78,215.85,57982
15:08:00,215.84,215.8665,215.75,215.8665,60196
15:09:00,215.81,215.88,215.76,215.77,37696
15:10:00,215.76,215.81,215.61,215.7,52399
15:11:00,215.66,215.68,215.55,215.6626,37035
15:12:00,215.705,215.705,215.55,215.6,39018
15:13:00,215.6,215.78,215.56,215.76,57787
15:14:00,215.7826,215.81,215.6544,215.6852,51345
15:15:00,215.7,215.7599,215.68,215.715,36492
15:16:00,215.72,215.98,215.72,215.88,68825
15:17:00,215.87,216.31,215.84,216.29,62038
15:18:00,216.29,216.48,216.2181,216.3403,75540
15:19:00,216.34,216.39,216.15,216.15,42907
15:20:00,216.15,216.17,216.03,216.09,43716
15:21:00,216.1,216.2,216.01,216.178,48665
15:22:00,216.16,216.29,215.91,215.91,69472
15:23:00,215.91,216.1003,215.83,216.1003,59531
15:24:00,216.08,216.36,216.08,216.34,59646
15:25:00,216.36,216.39,216.08,216.23,41796
15:26:00,216.22,216.28,216.05,216.18,55248
15:27:00,216.188,216.22,216.04,216.16,43485
15:28:00,216.17,216.19,215.99,216.16,46361
15:29:00,216.16,216.49,216.11,216.45,63267
15:30:00,216.44,216.45,216.14,216.16,57741
15:31:00,216.13,216.14,215.67,215.72,125338
15:32:00,215.72,215.85,215.65,215.69,57288
15:33:00,215.7,215.97,215.69,215.88,58031
15:34:00,215.87,216.02,215.71,215.7466,70151
15:35:00,215.7462,215.81,215.4,215.42,92162
15:36:00,215.42,215.545,215.31,215.51,78311
15:37:00,215.5,215.68,215.39,215.61,53795
15:38:00,215.67,215.83,215.64,215.82,89378
15:39:00,215.82,216.05,215.76,216,61209
15:40:00,215.99,216.13,215.9,216.12,72179
15:41:00,216.13,216.46,216.01,216.39,120790
15:42:00,216.33,216.34,216,216.11,84857
15:43:00,216.12,216.3,215.97,215.97,93180
15:44:00,215.9802,216.11,215.88,216.08,73044
15:45:00,216.11,216.13,215.98,216.07,75888
15:46:00,216.05,216.24,215.93,216.14,78947
15:47:00,216.17,216.27,216,216.01,81445
15:48:00,215.9831,216.2,215.95,216.175,85844
15:49:00,216.165,216.3435,216.14,216.19,90321
15:50:00,216.14,216.28,216.14,216.2,99600
15:51:00,216.2108,216.2108,215.86,216.08,162544
15:52:00,216.02,216.2,215.81,215.955,118165
15:53:00,215.9401,216.08,215.94,216,75757
15:54:00,216.03,216.25,215.85,215.85,140694
15:55:00,215.86,216.125,215.8591,216.05,85973
15:56:00,216.01,216.09,215.35,216.05,168426
15:57:00,216.05,216.1,215.98,216.06,139503
15:58:00,216.05,216.13,215.825,215.865,124517
15:59:00,215.9,216.049,215.82,215.86,169339
16:00:00,215.88,216.2,215.82,216.2,513265
9:31:00,218.1135,218.46,217.65,218.34,2677354
9:32:00,218.3,218.4799,218,218,180001
9:33:00,218.09,218.95,218.09,218.91,262251
9:34:00,218.91,219.5,218.7784,219.5,291861
9:35:00,219.46,219.463,218.76,218.76,173728
9:36:00,218.82,219.04,218.7,218.96,194810
9:37:00,218.94,219.2,218.8,219.2,157783
9:38:00,219.17,219.27,218.87,218.9,150942
9:39:00,218.89,219.19,218.89,219.13,113235
9:40:00,219.15,219.36,219.13,219.35,119816
9:41:00,219.34,219.4,219.24,219.38,83445
9:42:00,219.44,219.51,219.01,219.2812,197916
9:43:00,219.29,219.45,219.21,219.289,102319
9:44:00,219.3576,219.4,219.24,219.4,65683
9:45:00,219.42,219.42,219.16,219.372,99016
9:46:00,219.4,219.47,219.21,219.29,121904
9:47:00,219.25,219.29,218.72,219.06,153693
9:48:00,219.0052,219.14,218.91,218.91,100517
9:49:00,219,219.0984,218.81,219.0984,88052
9:50:00,219.2,219.2,219.01,219.07,60214
9:51:00,219.09,219.5,219.09,219.4647,145525
9:52:00,219.485,219.589,219.4,219.4,122984
9:53:00,219.39,219.42,219.315,219.4,88090
9:54:00,219.4323,219.77,219.34,219.63,164674
9:55:00,219.65,219.66,219.57,219.65,129301
9:56:00,219.7,219.98,219.7,219.91,141962
9:57:00,219.925,219.99,219.86,219.8875,104630
9:58:00,219.855,219.9,219.8,219.83,70482
9:59:00,219.84,219.88,219.58,219.6,82943
10:00:00,219.6503,219.7425,219.628,219.6599,68781
10:01:00,219.69,220.18,219.69,219.755,263492
10:02:00,219.76,220.03,219.76,219.99,92930
10:03:00,219.96,220.25,219.96,220.25,98936
10:04:00,220.2869,220.62,220.21,220.5799,195824
10:05:00,220.61,220.705,220.52,220.52,116038
10:06:00,220.58,220.75,220.57,220.73,111875
10:07:00,220.71,220.83,220.69,220.75,77689
10:08:00,220.72,220.76,220.47,220.5382,109126
10:09:00,220.59,220.71,220.5403,220.7,120133
10:10:00,220.71,220.71,220.585,220.66,78174
10:11:00,220.62,220.64,220.53,220.62,63045
10:12:00,220.6,220.63,219.61,220.36,119392
10:13:00,220.4,220.482,220.24,220.32,94654
10:14:00,220.3368,220.3368,220.21,220.28,75312
10:15:00,220.32,220.35,220.19,220.22,107879
10:16:00,220.22,220.31,220.18,220.24,71003
10:17:00,220.27,220.27,220.02,220.0964,106758
10:18:00,220.04,220.15,219.94,220.01,96008
10:19:00,219.98,220.08,219.92,219.98,62128
10:20:00,220.02,220.085,219.83,219.93,69330
10:21:00,219.97,220.15,219.93,220.14,50613
10:22:00,220.155,220.18,220.095,220.16,54952
10:23:00,220.14,220.22,220.14,220.2,55102
10:24:00,220.22,220.5,220.22,220.375,126346
10:25:00,220.36,220.36,220.23,220.2562,55348
10:26:00,220.24,220.5,220.24,220.38,68067
10:27:00,220.413,220.413,220.1403,220.27,72330
10:28:00,220.25,220.5,220.18,220.19,76919
10:29:00,220.26,220.26,220.13,220.22,83143
10:30:00,220.3,220.39,220.28,220.38,44954
10:31:00,220.33,220.4,220.3,220.4,50789
10:32:00,220.44,220.49,220.38,220.4675,48031
10:33:00,220.42,220.5501,220.42,220.5501,51443
10:34:00,220.59,221,220.59,220.835,147092
10:35:00,220.895,221.07,220.89,221.0324,166682
10:36:00,221.05,221.12,220.9625,221.12,99995
10:37:00,221.09,221.115,220.93,221,98805
10:38:00,221.0603,221.08,220.8793,220.9,86519
10:39:00,220.9,220.9,220.65,220.6596,104512
10:40:00,220.7,220.87,220.62,220.85,60734
10:41:00,220.8096,220.87,220.72,220.8351,58313
10:42:00,220.82,220.83,220.6,220.6,57482
10:43:00,220.63,220.74,220.62,220.66,61720
10:44:00,220.67,220.76,220.67,220.75,38264
10:45:00,220.7601,220.86,220.65,220.86,52071
10:46:00,220.83,220.8654,220.78,220.84,45776
10:47:00,220.87,220.93,220.86,220.93,54261
10:48:00,220.86,221.03,220.8301,221,74325
10:49:00,220.95,221,220.68,220.75,76254
10:50:00,220.74,220.811,220.68,220.69,55352
10:51:00,220.66,220.68,220.56,220.6,45883
10:52:00,220.64,220.7189,220.49,220.49,64256
10:53:00,220.48,220.515,220.4198,220.4198,65471
10:54:00,220.44,220.6,220.42,220.59,52579
10:55:00,220.6,220.68,220.58,220.6,46541
10:56:00,220.6,220.7202,220.6,220.69,53661
